tenure_months,tenure_years,tenure_bucket,tenure_quartile,monthly_charges,total_charges,avg_monthly_spend,charge_per_service,estimated_clv,monthly_charge_quartile,total_services,service_diversity,premium_service_count,risk_score,risk_factors_count,tenure_contract_interaction,gender_male,is_senior,has_partner,has_dependents,has_family,senior_alone,phone_service_flag,multiple_lines_flag,has_internet,internet_fiber,internet_dsl,online_security_flag,online_backup_flag,device_protection_flag,tech_support_flag,streaming_tv_flag,streaming_movies_flag,has_security_bundle,has_support_bundle,has_streaming_bundle,contract_length,is_month_to_month,has_long_contract,payment_electronic_check,payment_mailed_check,payment_bank_transfer,payment_credit_card,has_auto_payment,paperless_billing_flag,is_new_customer,is_established,is_loyal,is_high_value,spending_trend,risk_mtm,risk_new,risk_echeck,risk_no_support,risk_high_charge,risk_fiber,high_risk_flag,new_high_value,mtm_high_value,senior_mtm,fiber_no_support,churn,customer_id
13,1.0833333333333333,3,2,100.75,1313.25,101.01923076923077,16.791666666666668,2522.25,4,6,0.6666666666666666,3,6,3,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,7315-WYOAW
11,0.9166666666666666,2,2,89.2,990.3,90.02727272727272,17.84,2060.7,3,5,0.5555555555555556,2,6,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1173-XZPYF
3,0.25,1,1,74.1,228.0,76.0,24.7,1117.1999999999998,3,3,0.3333333333333333,0,7,4,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,9850-OWRHQ
57,4.75,5,4,100.6,5746.15,100.80964912280702,16.766666666666666,6953.349999999999,4,6,0.6666666666666666,3,6,3,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,3768-NLUBH
3,0.25,1,1,75.0,209.1,69.7,25.0,1109.1,3,3,0.3333333333333333,0,7,4,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,0,1,0,1,1,1,1,0,1,1,8676-TRMJS
72,6.0,5,4,25.75,1864.2,25.891666666666666,12.875,2173.2,1,2,0.2222222222222222,0,1,1,144,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2509-TFPJU
70,5.833333333333333,5,4,84.1,5979.7,85.42428571428572,10.5125,6988.9,3,8,0.8888888888888888,5,2,1,140,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9530-GRMJG
49,4.083333333333333,5,3,79.3,3902.45,79.64183673469387,11.328571428571427,4854.049999999999,3,7,0.7777777777777778,4,0,0,98,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6898-RBTLU
67,5.583333333333333,5,4,107.05,7142.5,106.6044776119403,15.292857142857143,8427.1,4,7,0.7777777777777778,4,1,1,67,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,5481-NTDOH
46,3.8333333333333335,4,3,20.05,902.0,19.608695652173914,20.05,1142.6,1,1,0.1111111111111111,0,1,1,92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,2068-WWXQZ
64,5.333333333333333,5,4,70.2,4481.0,70.015625,11.700000000000001,5323.4,2,6,0.6666666666666666,4,0,0,128,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,7359-SSBJK
37,3.0833333333333335,4,3,19.5,805.2,21.762162162162163,19.5,1039.2,1,1,0.1111111111111111,0,4,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2061-VVFST
2,0.16666666666666666,1,1,70.75,154.85,77.425,35.375,1003.85,3,2,0.2222222222222222,0,10,6,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0685-MLYYM
13,1.0833333333333333,3,2,45.3,528.45,40.650000000000006,15.1,1072.05,2,3,0.3333333333333333,2,6,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,0,0,1,0,0,1,0,0,0749-IRGQE
72,6.0,5,4,115.15,8349.7,115.96805555555557,12.794444444444444,9731.5,4,9,1.0,6,3,2,144,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2380-DAMQP
68,5.666666666666667,5,4,72.95,4953.25,72.84191176470588,12.158333333333333,5828.65,3,6,0.6666666666666666,4,0,0,136,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,2,0,1,0,0,1,0,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2256-YLYLP
15,1.25,3,2,19.65,332.65,22.176666666666666,19.65,568.4499999999999,1,1,0.1111111111111111,0,1,1,15,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1272-ILHFG
24,2.0,3,2,19.55,470.2,19.591666666666665,19.55,704.8,1,1,0.1111111111111111,0,1,1,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0164-XAIRP
24,2.0,3,2,89.55,2259.35,94.13958333333333,17.91,3333.95,3,5,0.5555555555555556,2,6,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,5666-CYCYZ
27,2.25,4,2,50.35,1411.35,52.27222222222222,16.783333333333335,2015.55,2,3,0.3333333333333333,1,3,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4011-ARPHK
12,1.0,2,2,50.25,593.75,49.479166666666664,16.75,1196.75,2,3,0.3333333333333333,1,3,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,8182-PNAGI
71,5.916666666666667,5,4,87.25,6328.7,89.13661971830986,10.90625,7375.7,3,8,0.8888888888888888,6,0,0,142,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6365-HITVU
67,5.583333333333333,5,4,20.8,1411.9,21.07313432835821,20.8,1661.5,1,1,0.1111111111111111,0,1,1,134,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7558-IMLMT
63,5.25,5,4,109.25,6841.4,108.59365079365078,13.65625,8152.4,4,8,0.8888888888888888,5,1,1,126,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,1,1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,9488-FYQAU
1,0.08333333333333333,1,1,20.35,20.35,20.35,20.35,264.55,1,1,0.1111111111111111,0,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3590-TCXTB
4,0.3333333333333333,1,1,55.9,238.5,59.625,18.633333333333333,909.3,2,3,0.3333333333333333,1,8,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,6994-KERXL
40,3.3333333333333335,4,3,79.2,3233.85,80.84625,19.8,4184.25,3,4,0.4444444444444444,2,4,2,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,7957-RYHQD
12,1.0,2,2,96.0,1062.1,88.50833333333333,19.2,2214.1,4,5,0.5555555555555556,3,6,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-1,1,0,1,0,0,1,1,0,1,0,0,1,2180-DXNEG
52,4.333333333333333,5,3,79.2,4016.3,77.23653846153846,11.314285714285715,4966.700000000001,3,7,0.7777777777777778,5,2,1,104,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1960-UOTYM
10,0.8333333333333334,2,2,24.0,226.55,22.655,12.0,514.55,1,2,0.2222222222222222,0,6,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,1,0,1,1,0,0,1,0,0,0,0,0,2740-JFBOK
68,5.666666666666667,5,4,101.35,7110.75,104.56985294117646,14.478571428571428,8326.95,4,7,0.7777777777777778,4,1,1,68,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6500-JVEGC
54,4.5,5,3,100.1,5440.9,100.7574074074074,16.683333333333334,6642.099999999999,4,6,0.6666666666666666,3,6,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,5515-AKOAJ
4,0.3333333333333333,1,1,56.5,235.1,58.775,14.125,913.1,2,4,0.4444444444444444,2,5,2,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,8976-OQHGT
52,4.333333333333333,5,3,35.45,1958.95,37.67211538461539,11.816666666666668,2384.35,1,3,0.3333333333333333,2,0,0,52,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5245-VDBUR
1,0.08333333333333333,1,1,85.0,85.0,85.0,21.25,1105.0,3,4,0.4444444444444444,2,8,4,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,6230-BSUXY
70,5.833333333333333,5,4,79.4,5528.9,78.9842857142857,9.925,6481.7,3,8,0.8888888888888888,5,0,0,70,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,8469-SNFFH
43,3.5833333333333335,4,3,35.2,1463.7,34.03953488372093,11.733333333333334,1886.1000000000001,1,3,0.3333333333333333,2,0,0,43,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2144-ESWKO
52,4.333333333333333,5,3,19.65,1025.05,19.7125,19.65,1260.85,1,1,0.1111111111111111,0,1,1,104,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1241-FPMOF
12,1.0,2,2,49.85,552.1,46.00833333333333,9.97,1150.3000000000002,2,5,0.5555555555555556,4,0,0,24,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,9928-BZVLZ
56,4.666666666666667,5,4,68.75,3815.4,68.13214285714285,11.458333333333334,4640.4,2,6,0.6666666666666666,3,0,0,56,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4114-QMKVN
0,0.0,1,1,61.9,0.0,61.9,10.316666666666666,742.8,2,6,0.6666666666666666,3,2,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2775-SEFEE
42,3.5,4,3,79.9,3313.4,78.89047619047619,19.975,4272.2,3,4,0.4444444444444444,1,6,3,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-1,1,0,1,0,0,1,1,0,1,0,0,0,9003-CPATH
22,1.8333333333333333,3,2,89.75,1938.9,88.13181818181819,22.4375,3015.9,3,4,0.4444444444444444,2,5,3,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,-1,1,0,0,1,0,1,1,0,1,1,1,0,1754-GKYPY
51,4.25,5,3,59.3,3014.65,59.11078431372549,9.883333333333333,3726.25,2,6,0.6666666666666666,5,2,1,51,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,5294-CDGWY
27,2.25,4,2,19.4,460.25,17.046296296296298,19.4,693.05,1,1,0.1111111111111111,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,7956-XQWGU
51,4.25,5,3,93.65,4839.15,94.88529411764705,15.608333333333334,5962.95,4,6,0.6666666666666666,3,1,1,51,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1591-MQJTP
4,0.3333333333333333,1,1,49.4,184.4,46.1,16.466666666666665,777.1999999999999,2,3,0.3333333333333333,1,7,3,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,-1,1,1,1,0,0,0,1,0,0,0,0,1,5295-PCJOO
1,0.08333333333333333,1,1,19.9,19.9,19.9,19.9,258.7,1,1,0.1111111111111111,0,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2369-FEVNO
35,2.9166666666666665,4,3,55.0,2010.55,57.44428571428571,18.333333333333332,2670.55,2,3,0.3333333333333333,1,4,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,9863-JZAIC
71,5.916666666666667,5,4,72.9,5139.65,72.38943661971831,10.414285714285715,6014.45,3,7,0.7777777777777778,4,0,0,71,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,7471-MQPOS
1,0.08333333333333333,1,1,69.2,69.2,69.2,34.6,899.6000000000001,2,2,0.2222222222222222,0,10,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,7660-HDPJV
69,5.75,5,4,25.6,1673.4,24.252173913043478,12.8,1980.6000000000001,1,2,0.2222222222222222,0,1,1,138,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,5115-SQAAU
14,1.1666666666666667,3,2,19.75,309.35,22.09642857142857,19.75,546.35,1,1,0.1111111111111111,0,1,1,14,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9845-QOMAD
57,4.75,5,4,55.7,3171.6,55.642105263157895,13.925,3840.0,2,4,0.4444444444444444,2,5,2,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,7672-VFMXZ
72,6.0,5,4,117.5,8670.1,120.41805555555555,13.055555555555555,10080.1,4,9,1.0,6,1,1,144,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9739-JLPQJ
48,4.0,4,3,19.85,916.0,19.083333333333332,19.85,1154.2,1,1,0.1111111111111111,0,1,1,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,9916-AYHTC
4,0.3333333333333333,1,1,78.9,299.75,74.9375,26.3,1246.5500000000002,3,3,0.3333333333333333,1,8,5,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,-1,1,1,0,1,1,1,1,1,1,0,1,0,3855-ONCAR
31,2.5833333333333335,4,3,20.65,702.05,22.646774193548385,20.65,949.8499999999999,1,1,0.1111111111111111,0,6,3,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1488-SYSFC
38,3.1666666666666665,4,3,62.3,2354.8,61.968421052631584,12.459999999999999,3102.4,2,5,0.5555555555555556,3,0,0,38,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,7931-PXHFC
37,3.0833333333333335,4,3,92.5,3473.4,93.87567567567568,18.5,4583.4,4,5,0.5555555555555556,2,7,4,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3990-QYKBE
1,0.08333333333333333,1,1,19.65,19.65,19.65,19.65,255.45,1,1,0.1111111111111111,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0970-QXPXW
57,4.75,5,4,79.75,4438.2,77.86315789473684,11.392857142857142,5395.2,3,7,0.7777777777777778,4,0,0,114,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,2,0,1,0,0,1,0,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,3259-KNMRR
62,5.166666666666667,5,4,79.95,4819.75,77.73790322580645,11.421428571428573,5779.15,3,7,0.7777777777777778,5,0,0,124,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,6120-RJKLU
3,0.25,1,1,29.9,92.25,30.75,14.95,451.04999999999995,1,2,0.2222222222222222,1,7,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,9572-WUKSB
72,6.0,5,4,19.75,1567.0,21.76388888888889,19.75,1804.0,1,1,0.1111111111111111,0,1,1,144,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5893-KCLGT
29,2.4166666666666665,4,3,45.0,1242.45,42.84310344827586,9.0,1782.45,2,5,0.5555555555555556,4,3,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0076-LVEPS
13,1.0833333333333333,3,2,44.8,559.2,43.01538461538462,22.4,1096.8,2,2,0.2222222222222222,0,4,2,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,3640-JQGJG
3,0.25,1,1,69.65,220.1,73.36666666666666,34.825,1055.9,2,2,0.2222222222222222,0,10,6,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,4919-MOAVT
11,0.9166666666666666,2,2,51.1,531.15,48.28636363636363,17.033333333333335,1144.35,2,3,0.3333333333333333,1,5,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,1596-OQSPS
21,1.75,3,2,53.15,1183.2,56.34285714285714,8.858333333333333,1821.0,2,6,0.6666666666666666,5,0,0,42,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9867-XOBQA
19,1.5833333333333333,3,2,24.7,465.85,24.51842105263158,12.35,762.25,1,2,0.2222222222222222,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,9546-KDTRB
61,5.083333333333333,5,4,111.6,6876.05,112.72213114754099,13.95,8215.25,4,8,0.8888888888888888,5,1,1,122,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,3090-HAWSU
11,0.9166666666666666,2,2,48.55,501.0,45.54545454545455,16.183333333333334,1083.6,2,3,0.3333333333333333,1,3,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,9820-RMCQV
35,2.9166666666666665,4,3,109.95,3782.4,108.06857142857143,13.74375,5101.8,4,8,0.8888888888888888,5,6,3,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,-1,1,0,1,0,0,1,1,0,1,0,0,0,3174-RKMOW
25,2.0833333333333335,4,2,20.8,460.2,18.408,20.8,709.8,1,1,0.1111111111111111,0,4,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,1760-CAZHT
1,0.08333333333333333,1,1,20.2,20.2,20.2,20.2,262.59999999999997,1,1,0.1111111111111111,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,7839-QRKXN
67,5.583333333333333,5,4,25.6,1790.35,26.721641791044775,12.8,2097.55,1,2,0.2222222222222222,0,1,1,134,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8441-SHIPE
19,1.5833333333333333,3,2,39.65,733.35,38.597368421052636,13.216666666666667,1209.15,2,3,0.3333333333333333,2,5,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,1,0,1,0,0,0,1,0,0,0,0,1,5204-QZXPU
56,4.666666666666667,5,4,24.9,1334.0,23.821428571428573,12.45,1632.8,1,2,0.2222222222222222,0,3,2,56,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,-1,0,0,1,1,0,0,0,0,0,0,0,1,4597-ELFTS
72,6.0,5,4,108.4,7767.25,107.87847222222223,13.55,9068.05,4,8,0.8888888888888888,5,1,1,144,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1320-GVNHT
43,3.5833333333333335,4,3,19.55,876.15,20.375581395348835,19.55,1110.75,1,1,0.1111111111111111,0,1,1,86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1047-RNXZV
55,4.583333333333333,5,4,85.1,4600.95,83.65363636363637,17.02,5622.15,3,5,0.5555555555555556,2,6,3,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,-1,1,0,1,0,0,1,1,0,1,0,1,0,3541-ZNUHK
2,0.16666666666666666,1,1,56.7,113.55,56.775,14.175,793.95,2,4,0.4444444444444444,1,5,2,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,8450-JOVAH
